,id,description,ingredients,categories,url
Pfefferrahmsteak,3480,"Ein alter Klassiker der englischen Küche ist mit Sicherheit das Steak vom Rind. Hier die Variante Pfefferrahmsteak, die mit einer kräftigen Sauce, gewürzt mit grünem Pfeffer, aufgemotzt mit feiner und gehaltvoller Sahne sowie Cognac eine der bekanntesten Zubereitungsarten von Rindfleisch auf den Tisch bringt.
","{'Meersalz', 'Cognac', 'Pfeffer', 'Sahne', 'Rumpsteak'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Englische Küche', 'Festliche Küche', 'Rindersteaks']",https://www.kochwiki.org/wiki/Pfefferrahmsteak
Pfeffersteak,3481,"Ein herrliches Pfeffersteak ist ein Essen für besondere Anlässe. Es erfordert allerdings ein wenig Fingerspitzengefühl, um es so hinzubekommen, dass es auch wirklich schön ist. Zudem ist es schnell gemacht.
","{'Zitrone', 'Piment', 'Pfeffer', 'Butter', 'Weinbrand', 'Brokkoli', 'Rindfleisch', 'Salz', 'Sahne'}","['Schwierigkeit mittel', 'Rezepte mit Alkohol', 'Deutsche Küche', 'Rindersteaks']",https://www.kochwiki.org/wiki/Pfeffersteak
Pfeffersteaks mit Petersilien-Mandel-Pesto,3482,"Das Rezept Pfeffersteaks mit Petersilien-Mandel-Pesto lag einer Spirituosen-Packung bei. Überzeugend war zunächst nur das Foto. Nachdem das Rezept allerdings (mit kleinen Änderungen) umgesetzt war, hat auch das Ergebnis überzeugt.
","{'Zitrone', 'Mandel', 'Pfeffer', 'Senf', 'Petersilie', 'Spinat', 'Knoblauch', 'Rinderfilet', 'Salz', 'Olivenöl'}","['Schwierigkeit leicht bis mittel', 'Rezepte ohne Alkohol', 'Rindersteaks', 'Pesto']",https://www.kochwiki.org/wiki/Pfeffersteaks_mit_Petersilien-Mandel-Pesto
Rinderfilet mit Nashi-Birne,3483,"Das Rinderfilet mit Nashi-Birne mit den Zutaten Basmati-Reis, geschmorten Babymöhren und Rukolasalat mit Knoblauch-Creme war mal wieder der Einfall der besten Ehefrau von allen, inspiriert durch eine Fernsehsendung mit Johann Lafer.
","{'Kreuzkümmel', 'Chatta', 'Zimt', 'Wildreis', 'Nashi-Birne', 'Zucker', 'Paprika', 'Sauerrahm', 'Kräuter der Provence', 'Kurkuma', 'Butter', 'Rauke', 'Apfel', 'Knoblauch', 'Rinderfilet', 'Karotte', 'Salz', 'Olivenöl'}","['Schwierigkeit mittel', 'Rezepte ohne Alkohol', 'Rindersteaks', 'Raukesalat', 'Karotte', 'Reis', 'Abendessen', 'Johann Lafer']",https://www.kochwiki.org/wiki/Rinderfilet_mit_Nashi-Birne
Rindersteak mit Chablis-Sauce,3484,"Rindersteak mit Chablis-Sauce (franz. Steak du Morvan) ist ein klassisches Gericht der burgundischen Küche, auch weil der namensgebende Wein einer der besten aus dem Burgund ist, ein Weißwein, den es in verschiedenen Qualitätsstufen gibt.
","{'Rindersteak', 'Butter', 'Pfeffer', 'Schwein', 'Senf', 'Schalotte', 'Salz'}","['Schwierigkeit leicht bis mittel', 'Rezepte mit Alkohol', 'Rindersteaks', 'Französische Saucen', 'Burgundische Küche']",https://www.kochwiki.org/wiki/Rindersteak_mit_Chablis-Sauce
Rindersteak mit Kümmelsauce,3485,"Rindersteaks mit Kümmelsauce (fry.: Bysstikjes mei kerweistip) ist auch in Fryslân kein alltägliches Essen, obwohl das Land voller Kühe ist. Doch das ""Friesische Schwarzbunte"" wird in erster Linie wegen seiner hervorragenden Milch gezüchtet, Fleischkühe kommen zumeist aus Deutschland.
","{'Mehl', 'Kümmel', 'Kopfsalat', 'Butter', 'Rinderhüfte', 'Gurke', 'Pfeffer', 'Frühstücksspeck', 'Schalotte', 'Salz', 'Sahne'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Rindersteaks', 'Schnelle Gerichte', 'Fryslâns Küche']",https://www.kochwiki.org/wiki/Rindersteak_mit_K%C3%BCmmelsauce
Rindersteak mit Schmorgemüse,3486,"Rindersteak mit Schmorgemüse ist ein Rezept von Steffen Henssler aus der Sendung Topfgeldjäger aus der Reihe Hensslers schnelle Nummer
","{'Zwiebel', 'Shiitake', 'Tomate', 'Butter', 'Pfeffer', 'Basilikum', 'Rindfleisch', 'Salz'}","['Schwierigkeit leicht bis mittel', 'Rezepte ohne Alkohol', 'Steffen Henssler', 'Rindersteaks', 'Pilze']",https://www.kochwiki.org/wiki/Rindersteak_mit_Schmorgem%C3%BCse
Gedämpftes Rindfleisch mit Reismehl,3487,"Gedämpftes Rindfleisch mit Reismehl ist eine schöne und gesunde Alternative zu gebratenem Fleisch. Das Gericht ist würzig, aber auch für den europäischen Gaumen nicht zu scharf, und der Hauch von Zimt schmeckt nicht nur zur Weihnachtszeit sehr gut. Wer keine Toban Jiang Sauce bekommt, sollte nach einer sehr scharfen, aber auch salzigen Bohnenpaste fragen.
","{'Zimt', 'Reismehl', 'Tee', 'Sojasauce', 'Pfeffer', 'Reisnudel', 'Lauchzwiebel', 'Ingwer', 'Sesamöl', 'Rumpsteak'}","['Schwierigkeit leicht bis mittel', 'Rezepte mit Alkohol', 'Chinesische Küche', 'Rindersteaks']",https://www.kochwiki.org/wiki/Ged%C3%A4mpftes_Rindfleisch_mit_Reismehl
Rindersteaks mit roten Zwiebeln,3488,"Rindersteaks mit roten Zwiebeln ist ein schnelles, deftiges Gericht, das durch die Würze von Piment und Tabasco einen besonderen Geschmack bekommt. 
","{'Rosine', 'Zucker', 'Tabasco', 'Zwiebel', 'Piment', 'Fond', 'Pfeffer', 'Rinderhüfte', 'Saucenbinder', 'Salz'}","['Schwierigkeit leicht', 'Rezepte mit Alkohol', 'Schnelle Gerichte', 'Rindersteaks']",https://www.kochwiki.org/wiki/Rindersteaks_mit_roten_Zwiebeln
Schinken-Jalapeños mit T-Bone-Steak,3489,"Gefüllte Schinken-Jalapeños mit T-Bone-Steak und Backkartoffeln ist ein Gericht, das der Autor in einem Rezept-Magazin entdeckte.
","{'Peperoni', 'Jalapeño', 'T-Bone-Steak', 'Butter', 'Butterschmalz', 'Salz', 'Kartoffel', 'Räucherschinken'}","['Schwierigkeit leicht bis mittel', 'Rezepte ohne Alkohol', 'Rindersteaks', 'Paprika']",https://www.kochwiki.org/wiki/Schinken-Jalape%C3%B1os_mit_T-Bone-Steak
Steak mit Gurkensalat,3490,"Steak mit Gurkensalat ist ein pikantes Gericht für den Frühling. Der Gurkensalat verleiht dem Gericht den gewissen Pfiff.         
","{'Gartenkresse', 'Gewürzgurke', 'Pfeffer', 'Kaper', 'Gurke', 'Rindfleisch', 'Salz'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Rindersteaks']",https://www.kochwiki.org/wiki/Steak_mit_Gurkensalat
Steak mit Mais,3491,"Ein amerikanischer Abend? Was gibt es zu essen? Natürlich, ein Steak mit Mais. Was denn sonst. Yummi!
","{'Quark', 'Zwiebel', 'Pfeffer', 'Butter', 'Mais', 'Rosmarin', 'Basilikum', 'Rindfleisch', 'Salz', 'Schnittlauch'}","['Schwierigkeit leicht bis mittel', 'Rezepte ohne Alkohol', 'Rindersteaks', 'US-amerikanische Küche', 'Mais']",https://www.kochwiki.org/wiki/Steak_mit_Mais
Steaks mit Rotweinzwiebeln,3492,"Steaks mit Rotweinzwiebeln sind eine leckere Überraschung für den Partner an besonderen Tagen oder einfach nur mal so.
","{'Meersalz', 'Zwiebel', 'Pfeffer', 'Butter', 'Brokkoli', 'Rinderfilet'}","['Schwierigkeit leicht bis mittel', 'Rezepte mit Alkohol', 'Rindersteaks', 'Zwiebel']",https://www.kochwiki.org/wiki/Steaks_mit_Rotweinzwiebeln
Superzartes Steak,3493,"Das superzarte Steak ist ein total einfaches Rezept, um das perfekte Steak hinzubekommen. Es ist zart und hat den perfekten Garpunkt.
","{'Rindfleisch', 'Pfeffer', 'Salz', 'Brokkoli'}","['Schwierigkeit leicht bis mittel', 'Rezepte ohne Alkohol', 'Rindersteaks']",https://www.kochwiki.org/wiki/Superzartes_Steak
Zwiebelsteak,3494,"Das Zwiebelsteak bekommt seinen Pfiff durch die mit karamelliertem Zucker gedünsteten Zwiebeln.
","{'Zucker', 'Zwiebel', 'Tomate', 'Baguette', 'Pfeffer', 'Knoblauch', 'Rindfleisch'}","['Schwierigkeit leicht bis mittel', 'Rezepte ohne Alkohol', 'Rindersteaks']",https://www.kochwiki.org/wiki/Zwiebelsteak
Zutat:Kalbfleisch,3495,"Kalbfleisch ist das Fleisch von Kälbern, die zum Zeitpunkt der Schlachtung nicht älter als 8 Monate sein dürfen. Kalbfleisch gehört zu den  ""weißen"" Fleischsorten und gilt als zart und fein im Geschmack, ist allerdings auch recht teuer. Es sollte schonend gegart werden, damit das fettarme Fleisch nicht austrocknet.
",set(),"['Kalbfleischteile', 'Zutaten']",https://www.kochwiki.org/wiki/Zutat:Kalbfleisch
Zutat:Kalbsbeuschel,3496,"Kalbsbeuschel (Beuscherl, Salonbeuschel, Saures Lüngerl, Lungensuppe oder Lungenhaschee) ist ein Gericht der traditionellen Wiener, österreichischen, bayerischen und böhmischen Küche (pajšl). Es handelt sich um ein Ragout aus Kalbslunge und (je nach Region) auch aus Kalbsherz, Kalbsleber und Kalbsmilz.
","{'Kalbfleisch', 'Schweinebeuschel', 'Innereien'}","['Zutaten', 'Kalbfleischteile']",https://www.kochwiki.org/wiki/Zutat:Kalbsbeuschel
Zutat:Kalbsbries,3497,"Das Kalbsbries (Kalbsmilch) ist die Thymusdrüse (verantwortlich für das Wachstum des Tieres) eines Kalbs, die im vorderen Teil der Brust liegt. Das Fleisch besitzt ein feines Aroma mit einer festen Konsistenz. Sie ist eine der teuersten Innereien überhaupt. 
",{'Kalbfleisch'},"['Zutaten', 'Kalbfleischteile']",https://www.kochwiki.org/wiki/Zutat:Kalbsbries
Zutat:Kalbsbrust,3498,"Die Kalbsbrust eignet sich zum Füllen (z. B. gefüllte Kalbsbrust), als Kalbsragout oder als Kalbsfrikassee.
",{'Kalbfleisch'},"['Zutaten', 'Kalbfleischteile']",https://www.kochwiki.org/wiki/Zutat:Kalbsbrust
Zutat:Kalbsfilet,3499,"Kalbsfilet wird am besten ganz leicht in Butter rundum angebraten und dann für einige Stunden im Backofen bei ca. 80° Ofentemperatur  gegart. 
","{'Kalbfleisch', 'Fleisch'}","['Zutaten', 'Niedrigtemperaturgaren', 'Kalbfleischteile']",https://www.kochwiki.org/wiki/Zutat:Kalbsfilet
Zutat:Kalbsfuß,3500,"Der Kalbsfuß ist untere Abschluss einer Kalbshachse.
",set(),"['Zutaten', 'Kalbfleischteile']",https://www.kochwiki.org/wiki/Zutat:Kalbsfu%C3%9F
Zutat:Kalbsgulaschfleisch,3501,"Das Kalbsgulaschfleisch ist wie auch das Rindergulaschfleisch namenserklärend und ist sehr gut für Gulasch geeignet. Geschnitten wird das Fleisch von etwas Fett durchzogenen Teilstücken. Die verwendeten Teilstücke sind mürber und müssen daher länger, wie für Gulasch üblich, geschmort werden.
","{'Fettes Meisel', 'Hinterer Wadschinken', 'Wadelstutzen', 'Querrippe', 'Hüferscherzel', 'Kalbfleisch', 'Kalbshals', 'Abgedeckter Rücken', 'Mageres Meisel', 'Unterschale', 'Rinderschulter', 'Schaufelstück'}","['Zutaten', 'Kalbfleischteile']",https://www.kochwiki.org/wiki/Zutat:Kalbsgulaschfleisch
Zutat:Kalbshachse,3502,"Kalbshachse (süddt.: Kalbshaxe) ist der fleischige Hinter- oder Vorderunterschenkel vom Kalb. Das Fleisch beider Teile ist mager und von Sehnen durchzogen, wobei die Vorderhaxe mehr Bindegewebe enthält. Das Fleisch ist sehr aromatisch und kernig im Biss und ist optimal zum Schmoren geeignet. Die Hinterhachse ist weitaus feiner im Geschmack, im Vergleich zu einer Schweinehachse.
",{'Schweinehachse'},"['Zutaten', 'Kalbfleischteile']",https://www.kochwiki.org/wiki/Zutat:Kalbshachse
Zutat:Kalbshackfleisch,3503,"Kalbshackfleisch ist durch den Fleischwolf gedrehtes Kalbfleisch. Das Hackfleisch ist mehr oder weniger fein gehacktes, grob entsehntes Muskelfleisch ohne jede weitere Beigabe. Heute wird es nicht mehr mit dem Messer gehackt (so ist es aber am Feinsten) oder gewiegt, sondern mithilfe eines Fleischwolfs hergestellt. Da die Muskelfasern stark zerkleinert sind, gart es wesentlich schneller als ganze Fleischstücke und kann auch roh verzehrt werden.
",{'Hackfleisch'},"['Zutaten', 'Kalbfleischteile']",https://www.kochwiki.org/wiki/Zutat:Kalbshackfleisch
Zutat:Kalbshals,3504,"Der Kalbshals (Kalbsnacken) ist von feinen Fettäderchen durchzogen und eignet sich zum Kochen, aber auch zum Braten und Schmoren. Gallertstoffe geben Suppen und Saucen eine feine Würze und gute Bindung.
",{'Kalbfleisch'},"['Zutaten', 'Kalbfleischteile']",https://www.kochwiki.org/wiki/Zutat:Kalbshals
Zutat:Kalbsherz,3505,"Das Kalbsherz besitzt ein mageres und festes Muskelfleisch, es eignet sich zum Schmoren, Braten und Grillen.
",{'Kalbfleisch'},"['Zutaten', 'Kalbfleischteile']",https://www.kochwiki.org/wiki/Zutat:Kalbsherz
Zutat:Kalbshirn,3506,"Das Kalbshirn wird als Einlage für Suppen oder Ragouts verwendet.
",{'Kalbfleisch'},"['Zutaten', 'Kalbfleischteile']",https://www.kochwiki.org/wiki/Zutat:Kalbshirn
Zutat:Kalbskaiserteil,3507,"Kalbskaiserteil ist der österreichische Ausdruck für einen Teil des Kalbshinterschinkens. Dieses Stück besitzt erstklassiges und saftiges Fleisch.
",{'Kalbfleisch'},"['Zutaten', 'Kalbfleischteile']",https://www.kochwiki.org/wiki/Zutat:Kalbskaiserteil
Zutat:Kalbskarree,3508,"Das Kalbskarree ist in der österreichischen Zerlegung ein Teil des Kalbsrückens. Dabei wird unter langem und kurzem Kalbskarree unterschieden. Aus dem Kalbskarree lassen sich wunderbare Koteletts schneiden. Ein besonders Teilstuck ist in diesem Zusammenhang der Kalbsnierenbraten, der vor allem in Österreich noch im ganzen Stück erhältlich ist. Dabei handelt es sich um das ausgebeinte Kalbskarree mit dem Kalbsfilet und einer eingewachsenen, mit Fett umschlossenen Niere. 
",{'Kalbfleisch'},"['Zutaten', 'Kalbfleischteile']",https://www.kochwiki.org/wiki/Zutat:Kalbskarree
Zutat:Kalbskeule,3509,"Die Kalbskeule besteht aus vier Teilstücken zusammen: 
","{'Kalbfleisch', 'Kalbsnuss'}","['Zutaten', 'Kalbfleischteile']",https://www.kochwiki.org/wiki/Zutat:Kalbskeule
Zutat:Kalbsknochen,3510,"Kalbsknochen eigenen sich hervorragend zur Herstellung von Fonds, die wiederum Grundlage für feine Saucen sein können. Die Knochen junger Tiere, vor allem von Kälbern, enthalten eine große Menge an Kollagen, ein hochwertiges Eiweiß, das sich während des langen Köchelns auflöst und in Gelatine verwandelt. Um möglichst viel von diesem Kollagen freizusetzen, das dem Fond seinen Geschmack gibt, ist es wichtig, die Knochen in kleinere Stücke zu hacken, bevor sie in den Topf kommen. 
",set(),"['Zutaten', 'Kalbfleischteile']",https://www.kochwiki.org/wiki/Zutat:Kalbsknochen
Zutat:Kalbskotelett,3511,"Kalbskoteletts werden (nur) aus dem vorderen Rippenstück geschnitten (wie das Stielkotelett beim Schwein). Das hintere Rippenstück wird ohne Knochen als Kalbsrücken gehandelt.
",{'Kalbfleisch'},"['Zutaten', 'Kalbfleischteile']",https://www.kochwiki.org/wiki/Zutat:Kalbskotelett
Zutat:Kalbsleber,3512,"Die zarte Kalbsleber eignet sich zum Braten und zum Grillen. Vor der Zubereitung sollte sie von den Sehnen sorgfältig befreit  werden. Sie sollte in sehr heißem Fett nur kurz angebraten werden und innen noch einen rosa bis roten Kern haben. Durchgebraten bekommt die Leber ein krümeligen Charakter.
","{'Kalbfleisch', 'Leber'}","['Zutaten', 'Kalbfleischteile']",https://www.kochwiki.org/wiki/Zutat:Kalbsleber
Zutat:Kalbslunge,3513,"Die Kalbslunge (Lünger, Lüngerl) gehört zu den Innereien und hat den geringsten Nährwert unter diesen. Die Lunge ist ein klassischer Bestandteil des Kalbsbeuschels, das besonders in österreichischen Küchen Tradition hat.
",{'Kalbfleisch'},"['Zutaten', 'Kalbfleischteile']",https://www.kochwiki.org/wiki/Zutat:Kalbslunge
Zutat:Kalbsniere,3514,"Die Kalbsnieren gehören zu den begehrtesten Innereien überhaupt. Sie werden klein geschnitten oder im Ganzen gebraten, gegrillt oder geschmort. Die Kalbsniere sollte vor der Zubereitung sorgfältig von ihrem Fett und Sehnen befreit werden: Beim Fett gibt es Ausnahmen, da es Rezepte gibt, in denen die Niere im Ganzen im Fettmantel gebraten wird.
","{'Niere', 'Schweineniere'}","['Zutaten', 'Kalbfleischteile']",https://www.kochwiki.org/wiki/Zutat:Kalbsniere
Zutat:Kalbsnierenbraten,3515,"Der Kalbsnierenbraten ist in der österreichischen Zerlegung ein besonderes Teilstück, das aus dem unteren Teil des Kalbsrückens geschnitten wird. Dabei handelt es sich um den gesamten, entbeinten Rücken mit Kalbskarree, Kalbsfilet und einer ganzen mit dem Fleisch verbundenen und verwachsenen Kalbsniere, die mit Fett umschlossen ist. Der Kalbsnierenbraten ist ein traditionelles Festgericht der alten österreichischen Küche. Leider ist das ganze Teilstück mit Niere nur noch selten und nur auf Anfrage erhältlich. 
",{'Kalbfleisch'},"['Zutaten', 'Kalbfleischteile']",https://www.kochwiki.org/wiki/Zutat:Kalbsnierenbraten
Zutat:Kalbsnuss,3516,"Die Kalbsnuss (Nuss, Kugel) ist ein Teil der Kalbskeule. Dieses Stück besitzt erstklassiges und saftiges Fleisch.
",{'Kalbfleisch'},"['Zutaten', 'Kalbfleischteile']",https://www.kochwiki.org/wiki/Zutat:Kalbsnuss
Zutat:Kalbsrücken,3517,"Der Kalbsrücken (Kalbssattel) wird in der klassischen Küche auch im Ganzen im Ofen gebraten. Aus dem Rücken lassen sich sehr schöne Koteletts schneiden. 
","{'Kalbskotelett', 'Kalbsnierenbraten', 'Kalbsfilet', 'Kalbfleisch', 'Kalbskarree'}","['Zutaten', 'Kalbfleischteile']",https://www.kochwiki.org/wiki/Zutat:Kalbsr%C3%BCcken
Zutat:Kalbsschulter,3518,"Die Kalbsschulter (Kalbsbug) besteht aus verschiedenen Fleischstücken. Die vordere Schulter (""flacher Bug"") eignet sich gut zum Kochen und Schmoren. Aus der rückwärtigen Schulter gewinnt man das zarte Schulterfilet.
",{'Kalbfleisch'},"['Zutaten', 'Kalbfleischteile']",https://www.kochwiki.org/wiki/Zutat:Kalbsschulter
Zutat:Kalbsvögerl,3519,"Die Kalbsvögerl sind das in ca. 5 mm dicke Scheiben geschnittene, rohe oder gekochte Fleisch der Kalbshachse. Aus dem gekochten Fleisch geschnitten kann das Kalbsvögerl wie Schnitzel paniert und kurz goldgelb angebraten oder natur in einer Sauce genossen werden. Roh eignet es sich auch als schmackhaftes Fleisch für Grillfeste.
Das Fleisch ist besonders saftig, mit wenig Flachsen und mit Sehnen durchzogen. Es benötigt eine längere Gar- bzw. Kochzeit, bis das Fleisch saftig und schmackhaft serviert werden kann. Üblicherweise werden die Kalbsvögerl aus der hinteren Kalbshachse geschnitten, woraus auch die Beinscheiben geschnitten werden, die sich ideal für ein saftiges Ossobuco a la milanese eignen.
",{'Kalbfleisch'},"['Zutaten', 'Kalbfleischteile']",https://www.kochwiki.org/wiki/Zutat:Kalbsv%C3%B6gerl
Zutat:Kalbszunge,3520,"Bei der Kalbszunge handelt es sich um die Zunge eines Kalbes. Die Kalbszunge ist weitaus feiner im Geschmack, im Vergleich zur Rinderzunge. Die Zunge ist frisch, gepökelt oder gekocht beim Metzger erhältlich, aber eine Vorbestellung ist sinnvoll. Bei gepökelten Zungen kann es sinnvoll sein, sie zu wässern, um ihren Salzgehalt ein wenig zu minimieren.
",{'Kalbfleisch'},"['Zutaten', 'Kalbfleischteile']",https://www.kochwiki.org/wiki/Zutat:Kalbszunge
Bohnen-Steckrüben-Gemüse mit Kassler,3521," Bohnen-Steckrüben-Gemüse mit Kassler sist ein Rezept der Patentante des Verfassers, ein wirklich nahrhafter Genuss. Die Würze entspricht nicht dem Original und ist auch nicht norddeutsch. 
","{'Steckrübe', 'Zwiebel', 'Wasser', 'Majoran', 'Piment', 'Schweinefleisch', 'Butter', 'Pfeffer', 'Kasseler', 'Gewürzthymian', 'Bohne', 'Salz', 'Schweinebauch'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Schleswig-Holsteinische Küche', 'Bohnengemüse', 'Steckrübe', 'Kasseler']",https://www.kochwiki.org/wiki/Bohnen-Steckr%C3%BCben-Gem%C3%BCse_mit_Kassler
Bohnensuppe mit Kasseler,3522,"So eine Bohnensuppe ist doch immer wieder lecker. Und wenn sie dann auch noch einfach und schnell gemacht ist, dann ist das umso besser. Hier die Variante Bohnensuppe mit Kasseler.
","{'Zwiebel', 'Brühe', 'Pfeffer', 'Kasseler', 'Petersilie', 'Bohne', 'Salz'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Weiße-Bohnen-Suppen', 'Kasseler', 'Grüne-Bohnen-Suppen']",https://www.kochwiki.org/wiki/Bohnensuppe_mit_Kasseler
Garniertes Sauerkraut,3523,"Garniertes Sauerkraut (franz. La Choucroute garnie) ist eine Spezialität aus dem Elsass. Das Gericht unterscheidet sich von vielen anderen Sauerkraut-Zubereitungen durch die Zugabe von etwas Kirschwasser  gegen Ende der Kochzeit. 
","{'Kirschwasser', 'Zwiebel', 'Wasser', 'Bauchspeck', 'Wiener Würstchen', 'Sauerkraut', 'Kümmel', 'Pfeffer', 'Kasseler Kotelett', 'Brühwürfel', 'Wacholderbeere', 'Knoblauch', 'Gänseschmalz', 'Lorbeerblatt', 'Salz', 'Kartoffel'}","['Schwierigkeit leicht', 'Rezepte mit Alkohol', 'Sauerkraut', 'Kasseler', 'Lothringer und elsässische Küche']",https://www.kochwiki.org/wiki/Garniertes_Sauerkraut
Gebratener Spargel mit Kasseler,3524,"Ein schönes Gericht für die Spargelzeit ist Gebratener Spargel mit Kasseler. Es ist eine schöne Alternative zu den bekannten Spargelgerichten.
","{'Brühe', 'Tomate', 'Butter', 'Pfeffer', 'Kasseler', 'Spargel', 'Kerbel', 'Schalotte', 'Salz', 'Sojasauce'}","['Schwierigkeit leicht bis mittel', 'Rezepte ohne Alkohol', 'Deutsche Küche', 'Kasseler']",https://www.kochwiki.org/wiki/Gebratener_Spargel_mit_Kasseler
Gefüllter Osterschinken im Brotteig-Mantel,3525,"Ein in Österreich traditionelles und gerne zur Osterzeit gegessenes Gericht für die Osterfeiertage, welches in diesen Tagen auch in zahlreichen Gasthäusern und Restaurants auf dem Speiseplan steht, ist der gefüllte Osterschinken im Brotteigmantel. Ein schmackhaftes Gericht, dass aus mit Eiern gefülltem saftigen Beinschinken zubereitet wird, mit Brotteig umhüllt und dann gebacken wird. Dank des schmackhaften Brotteig-Mantels aus Vollkornmehl bleibt der Schinken besonders saftig und der Geschmack bleibt im Schinken und landet nicht in einer Sauce.
 Der Osterschinken im Blätterteig-Mantel kann aus dem extra zu dieser Zeit angebotenen Osterschinken, eine Art Selchkarree oder aber auch aus geselltem Rollschinken zubereitet werden.
","{'Dinkelmehl', 'Zucker', 'Wasser', 'Gemüse', 'Weizenmehl', 'Ei', 'Pfeffer', 'Essig', 'Petersilie', 'Osterschinken', 'Milch', 'Hefe', 'Meerrettich', 'Salz'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Oberösterreichische Fleischrezepte', 'Abendessen', 'Schinken', 'Kasseler', 'Brotzeit', 'Osterküche']",https://www.kochwiki.org/wiki/Gef%C3%BCllter_Osterschinken_im_Brotteig-Mantel
