,id,description,ingredients,categories,url
Möhrensuppe,3776,"Der Autor liebt Suppen, womit die Möhrensuppe, fein gewürzt mit Koriander, ganz vorne auf dem Speiseplan zu finden ist. Ob als Vor- oder Hauptspeise oder einfach zwischendurch. Ein günstiges Gericht, das immer wieder lecker schmeckt.
","{'Butter', 'Karotte', 'Lorbeer', 'Sauerrahm', 'Meersalz', 'Gemüsebrühe', 'Petersilie', 'Knoblauch', 'Pfeffer', 'Koriander', 'Zucker', 'Garam Masala', 'Zwiebel'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Mühlviertler Küche', 'Innviertler Küche', 'Karottensuppen']",https://www.kochwiki.org/wiki/M%C3%B6hrensuppe
Ardöpfelsupp,3777,"Ardöpfelsupp ist eine Kartoffelsuppe, wie man sie klassisch von der Mutter gelernt hat. Die Zutaten wurden traditionell je nach Angebot leicht variiert. Sie unterscheidet sich in einigen wesentlichen Punkten von der unter ""Kartoffelsuppe"" angegebenen. Gemüsebrühe wird nicht benötigt, weil es schon eine Gemüsesuppe ist. Fleischbrühe wird traditionell hier nicht verwendet.
","{'Liebstöckel', 'Bockwurst', 'Kartoffel', 'Margarine', 'Petersilie', 'Pfeffer', 'Salz', 'Paprika', 'Suppengrün', 'Wasser', 'Zwiebel'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Thüringer Küche', 'Kartoffelsuppen']",https://www.kochwiki.org/wiki/Ard%C3%B6pfelsupp
Belgische Kartoffelsuppe,3778,"Die Belgische Kartoffelsuppe wurde von Tante Maria (†) „erfunden“ oder aus Belgien „importiert“.
","{'Tomate', 'Sellerie', 'Bauchspeck', 'Kartoffel', 'Knoblauch', 'Pfeffer', 'Petersilie', 'Salz', 'Paprika', 'Muskat', 'Olivenöl', 'Fond', 'Zwiebel', 'Tomatenmark', 'Lauch'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Rezept des Monats', 'Belgische Küche', 'Kartoffelsuppen']",https://www.kochwiki.org/wiki/Belgische_Kartoffelsuppe
Bunte Kartoffelsuppe mit Bratwurstklößchen,3779,"Das Koch-Wiki ist wirklich nicht arm an Kartoffelsuppen. Mitte Januar 2014 waren es knapp vierzig Rezepte. Aber diese Bunte Kartoffelsuppe mit Bratwurstklößchen fehlte noch. Sie ist die ideale und nahrhafte Grundlage für feucht-fröhliche Feste, aber auch gesund für junge Leute, die keine Feier vor sich haben.
","{'Butter', 'Bratwurst', 'Tabasco', 'Brühe', 'Kartoffel', 'Salz', 'Paprika', 'Erbse', 'Zwiebel', 'Lauch'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Kartoffelsuppen', 'Partyrezepte']",https://www.kochwiki.org/wiki/Bunte_Kartoffelsuppe_mit_Bratwurstkl%C3%B6%C3%9Fchen
Einfache Kartoffelsuppe,3780,"Die einfache Kartoffelsuppe ist schnell und einfach zuzubereiten und hält sich auch ein paar Tage im Kühlschrank. Wenn man die Suppe einen Tag aufhebt, wird sie dickflüssiger. Die Menge an Zutaten ist unkritisch, man nimmt immer so viel, wie man gern in der Suppe hätte. Wenn die Suppe zu dick wird, kann man mit Brühe oder Wasser verdünnen.
","{'Karotte', 'Speck', 'Butter', 'Majoran', 'Rinderbrühe', 'Kartoffel', 'Petersilie', 'Essig', 'Pfeffer', 'Salz', 'Lauch'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Kartoffelsuppen', 'Kochkurs für Einsteiger']",https://www.kochwiki.org/wiki/Einfache_Kartoffelsuppe
Feine Kartoffelsuppe,3781,"Feine Kartoffelsuppe (""Kartoffelcremesuppe"") ist in Oberösterreich sehr beliebt, wo beste Erdäpfel im Marchland und im Mühl- sowie Waldviertel gedeihen. Daher kommen auch zahlreiche Varianten dieser köstlichen und schmackhaften Speise, besonders fein hier zubereitet.
","{'Sellerie', 'Speck', 'Sahne', 'Rinderbrühe', 'Kartoffel', 'Pfeffer', 'Salz', 'Muskat', 'Schalotte', 'Lauch'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Kartoffelsuppen', 'Gemüsecremesuppen']",https://www.kochwiki.org/wiki/Feine_Kartoffelsuppe
Irische Suppe,3782,"Irische Suppe gehört zur Saint Patricks day-Feier in Irland.
","{'Butter', 'Frühstücksspeck', 'Kartoffel', 'Petersilie', 'Milch', 'Pfeffer', 'Schnittlauch', 'Crème fraîche', 'Salz', 'Zwiebel'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Irische Küche', 'Kartoffelsuppen']",https://www.kochwiki.org/wiki/Irische_Suppe
Kartoffelcremesuppe auf oberösterreichische Art,3783,"Kartoffelcremesuppe ist in Oberösterreich sehr beliebt, wo beste Erdäpfel im Marchland und im Mühl- sowie Waldviertel gedeihen. Daher kommen auch zahlreiche Varianten dieser köstlichen und schmackhaften Speise, besonders fein hier zubereitet.
","{'Sellerie', 'Karotte', 'Speck', 'Wacholder', 'Meersalz', 'Sahne', 'Rinderbrühe', 'Kartoffel', 'Knoblauch', 'Pfeffer', 'Kümmel', 'Zucker', 'Rosmarin', 'Muskat', 'Schalotte', 'Lorbeer', 'Lauch'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Oberösterreichische Küche', 'Kartoffelsuppen', 'Gemüsecremesuppen', 'Festliche Küche']",https://www.kochwiki.org/wiki/Kartoffelcremesuppe_auf_ober%C3%B6sterreichische_Art
Kartoffelsuppe mit Karotten,3784,"Rezepte von Kartoffelsuppen gibt es vermutlich wie Sand am Meer, da die Kartoffel als Gemüse wie kaum ein anderes vielfältig verarbeitet werden kann. Selbst die hier aufgeführten Rezepte sind nur ein winziger Ausschnitt aus der Palette von Kartoffelsuppen, wie sich jeder Koch vorstellen kann. Dennoch haben viele Rezepte eine Erwähnung verdient, wie auch dieses, Kartoffelsuppe mit Karotten.
","{'Sellerie', 'Karotte', 'Butter', 'Gemüsebrühe', 'Kartoffel', 'Meerrettich', 'Pfeffer', 'Dill', 'Salz', 'Pfannkuchen', 'Muskat', 'Zwiebel', 'Lauch'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Kartoffelsuppen', 'Meerrettich']",https://www.kochwiki.org/wiki/Kartoffelsuppe_mit_Karotten
Kartoffelsuppe mit Möhren,3785,"Die Kartoffelsuppe mit Möhren ist an finsteren Herbsttagen genau das Richtige, um seine Akkus wieder aufzuladen. 
","{'Karotte', 'Bratwurst', 'Gartenkresse', 'Gemüsebrühe', 'Kartoffel', 'Pfeffer', 'Salz', 'Pflanzliche Öle', 'Weißkohl'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Kartoffelsuppen']",https://www.kochwiki.org/wiki/Kartoffelsuppe_mit_M%C3%B6hren
Kartoffelsuppe mit Porree,3786,"Kartoffelsuppe mit Porree wird zwar in Thüringer Kochbüchern „liebevoll“ als Thüringer Spezialität beschrieben, ist jedoch ein einfaches, bodenständiges Gericht, das auch in anderen deutschsprachigen Regionen durchaus seine Freunde finden kann. 
","{'Butter', 'Mehl', 'Sahne', 'Kartoffel', 'Pfeffer', 'Schnittlauch', 'Grundrezept einer Fleischbrühe', 'Salz', 'Muskat', 'Zwiebel', 'Lauch'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Kartoffelsuppen', 'Thüringer Küche']",https://www.kochwiki.org/wiki/Kartoffelsuppe_mit_Porree
Kartoffelsuppe mit Rookworst,3787,"Die Kartoffelsuppe mit Rookworst ist eine sättigende Suppe für den Samstag, dem traditionellen Suppentag. Wenn etwas übrig bleibt, gibt sie es am Sonntag – und an den übrigen Wochentagen – als Vorsuppe (niederl. Aardappelsoep met rookworst).
","{'Butter', 'Majoran', 'Knoblauch', 'Rookworst', 'Gewürzthymian', 'Pfeffer', 'Zitrone', 'Rindfleisch', 'Lorbeer', 'Lauch', 'Sellerie', 'Karotte', 'Kartoffel', 'Macisblüte', 'Gewürznelke', 'Wasser', 'Zwiebel', 'Frühstücksspeck', 'Petersilie', 'Salz'}","['Schwierigkeit mittel', 'Rezepte ohne Alkohol', 'Kartoffelsuppen', 'Niederländische Küche']",https://www.kochwiki.org/wiki/Kartoffelsuppe_mit_Rookworst
Kartoffelsuppe mit Zwiebeln,3788,"Kartoffelsuppe mit Zwiebeln ist eine einfache, herzhafte Vorsuppe zu einem schönen deutschen Menü.
","{'Majoran', 'Sahne', 'Rinderbrühe', 'Kartoffel', 'Petersilie', 'Pfeffer', 'Butterschmalz', 'Salz', 'Suppengrün', 'Zwiebel'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Deutsche Küche', 'Kartoffelsuppen']",https://www.kochwiki.org/wiki/Kartoffelsuppe_mit_Zwiebeln
Kartoffelsuppe wie bei Muttern,3789,"Die Kartoffelsuppe wie bei Muttern ist ein Rezept, das von Mutter zu Mutter weiter gegeben wurde.
","{'Sellerie', 'Liebstöckel', 'Speck', 'Gemüsebrühe', 'Kartoffel', 'Petersilie', 'Pfeffer', 'Wiener Würstchen', 'Salz', 'Zwiebel', 'Lauch'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Kartoffelsuppen']",https://www.kochwiki.org/wiki/Kartoffelsuppe_wie_bei_Muttern
"Klare, leichte Kartoffelsuppe",3790,"Die klare, leichte Kartoffelsuppe ist ein herrliches, kalorienarmes Vorsüppchen zu festlichen Menüs. Das i-Tüpfelchen sind die in würzigem Geflügelfond gegarten Zuckerschoten und Kartoffelscheiben.
","{'Zuckerschote', 'Kartoffel', 'Pfeffer', 'Schnittlauch', 'Salz', 'Geflügelfond'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Kartoffelsuppen']","https://www.kochwiki.org/wiki/Klare,_leichte_Kartoffelsuppe"
Lauch-Kartoffelsuppe,3791,"Die Lauch-Kartoffelsuppe ist ein schönes, nicht so mächtiges und gesundes Gericht für den Sommer.
","{'Kerbel', 'Speck', 'Sahne', 'Kartoffel', 'Petersilie', 'Pfeffer', 'Salz', 'Muskat', 'Wasser', 'Lauch'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Kartoffelsuppen', 'Lauchsuppen']",https://www.kochwiki.org/wiki/Lauch-Kartoffelsuppe
Leas Kartoffelsuppe,3792,"Das Rezept Leas Kartoffelsuppe wurde in einer TV-Programmzeitschrift von der TV- und Sterneköchin Lea Linster aus Luxemburg vorgestellt. Die Suppe ist einfach zuzubereiten und schmeckt, einer Sterneköchin entsprechend, sehr lecker.
","{'Butter', 'Parmesan', 'Sahne', 'Kartoffel', 'Knoblauch', 'Sekt', 'Salz', 'Weißwein', 'Zitrone', 'Muskat', 'Hühnerbrühe', 'Olivenöl', 'Zwiebel', 'Lauch'}","['Schwierigkeit leicht', 'Rezepte mit Alkohol', 'Kartoffelsuppen']",https://www.kochwiki.org/wiki/Leas_Kartoffelsuppe
Leipziger Kartoffelsuppe,3793,"Die Leipziger Kartoffelsuppe ist eine der Spezialitäten, die in Auerbachs Keller angeboten werden. Sie ist eine perfekte Vorspeise für deftigen Rehbraten oder anderes Wild. Aus diesem traditionsreichen Gasthaus stammt auch das Rezept, eine Kreation von Küchenchef Stefan Seifert.
","{'Karotte', 'Butter', 'Wurzelgemüse', 'Majoran', 'Bauchspeck', 'Sahne', 'Kartoffel', 'Knoblauch', 'Pfeffer', 'Petersilie', 'Grundrezept einer Fleischbrühe', 'Salz', 'Muskat', 'Toastbrot', 'Schalotte', 'Lauch'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Sächsische Küche', 'Kartoffelsuppen']",https://www.kochwiki.org/wiki/Leipziger_Kartoffelsuppe
Potage Parmentier,3794,"Potage Parmentier (""Suppe nach Parmentier"") ist eine Kartoffel-/Lauchsuppe, die nach dem Initiator und Förderer des französischen Kartoffelanbaus Antoine Parmentier benannt ist. Sie ist sehr beliebt in der Küche der Champagne-Ardenne im Nordosten Frankreichs und in der Auvergne. Die Suppe ist mit der Vichyssoise vergleichbar, wird aber einfacher und mit weniger Zutaten zubereitet. Zudem wird sie, anders als die Vichyssoise, heiß serviert.
","{'Sahne', 'Kartoffel', 'Petersilie', 'Pfeffer', 'Salz', 'Hühnerbrühe', 'Lauch'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Kartoffelsuppen', 'Küche der Champagne-Ardenne', 'Küche der Auvergne']",https://www.kochwiki.org/wiki/Potage_Parmentier
Topinambursuppe mit Zimtstangerl,3795,"Topinambur, das lange vergessene und jetzt wieder immer häufiger anzutreffende Wurzelgemüse ähnelt den bekannteren Kartoffeln und kann auch jetzt, bei bis zu minus dreißig Grad frisch geerntet werden. Dieser Umstand macht die Topinambur zu einem idealen Wintergemüse, welches dann z. B. als Topinambursuppe mit Zimtstangerl auf den Tischen landen und die Gäste laben kann.
","{'Zimt', 'Butter', 'Topinambur', 'Sahne', 'Gemüsebrühe', 'Vollkornbrot', 'Milch', 'Pfeffer', 'Weizenmehl', 'Salz', 'Weißwein', 'Zwiebel'}","['Schwierigkeit leicht', 'Rezepte mit Alkohol', 'Innviertler Küche', 'Kartoffelsuppen', 'Vegetarische Hauptspeise', 'Vegetarische Suppe', 'Vegetarische Vorspeise']",https://www.kochwiki.org/wiki/Topinambursuppe_mit_Zimtstangerl
Innviertler Knoblauchsuppe,3796,"Eine wärmende, für die Winterzeit eine würzige, geschmackvolle Suppe ist die Innviertler Knoblauchsuppe. Dank des Knoblauchs sollte diese Suppe nur von allen einer Gruppe, z. B. als Mitternachtssnack zu Silvester, oder alleine im stillen Kämmerlein genossen werden.
","{'Schalotte', 'Butter', 'Gartenkresse', 'Majoran', 'Bauchspeck', 'Knoblauch', 'Pfeffer', 'Baguette', 'Salz', 'Weißwein', 'Kartoffelstärke', 'Muskat', 'Fond'}","['Schwierigkeit leicht', 'Rezepte mit Alkohol', 'Innviertler Küche', 'Knoblauchsuppen', 'Hausmannskost']",https://www.kochwiki.org/wiki/Innviertler_Knoblauchsuppe
Knoblauchsuppe mit pochierten Eiern,3797,"Die Knoblauchsuppe mit pochierten Eiern (frz. Soupe à l'ail) ist eine aromatische, kräftige Suppe aus dem französischen Baskenland. Für Anfänger sollte das pochieren von Eiern vielleicht mit dem Rezept pochierte Eier ausprobiert werden.
","{'Ei', 'Rinderbrühe', 'Gewürzthymian', 'Knoblauch', 'Pfeffer', 'Baguette', 'Salz', 'Cayennepfeffer', 'Olivenöl'}","['Schwierigkeit mittel', 'Rezepte ohne Alkohol', 'Baskische Küche', 'Knoblauchsuppen']",https://www.kochwiki.org/wiki/Knoblauchsuppe_mit_pochierten_Eiern
Scharfe spanische Knoblauchsuppe,3798,"Scharfe spanische Knoblauchsuppe ist eine einfache, gehaltvolle Suppe der Schäfer und Hirten aus Kastilien.
","{'Ei', 'Serrano-Schinken', 'Chili', 'Knoblauch', 'Pfeffer', 'Salz', 'Weißbrot', 'Wasser', 'Olivenöl'}","['Schwierigkeit leicht bis mittel', 'Rezepte ohne Alkohol', 'Kastilische Küche', 'Knoblauchsuppen']",https://www.kochwiki.org/wiki/Scharfe_spanische_Knoblauchsuppe
Zitronen-Knoblauchsuppe mit Minze und Ziegenkäse,3799,"Zitronen-Knoblauch-Suppe mit Minze und Ziegenkäse ist eine Idee von Kolja Kleeberg.
","{'Ei', 'Olivenöl', 'Gewürzthymian', 'Ziegenkäse', 'Knoblauch', 'Minzen', 'Milch', 'Pfeffer', 'Salbei', 'Salz', 'Ingwer', 'Zitrone', 'Wasser', 'Lorbeer'}","['Schwierigkeit leicht bis mittel', 'Rezepte ohne Alkohol', 'Knoblauchsuppen', 'Kolja Kleeberg', 'Vegetarische Hauptspeise', 'Vegetarische Suppe', 'Vegetarische Vorspeise']",https://www.kochwiki.org/wiki/Zitronen-Knoblauchsuppe_mit_Minze_und_Ziegenk%C3%A4se
Caldo verde,3800,"Die Caldo verde (port. für ""grüne Suppe"") stammt aus dem Norden Portugals, ist aber auch in Galizien bekannt. Mittlerweile kann man sie in ganz Portugal bekommen, und sie wird meist als Vorspeise serviert. Den Namen ""grüne Suppe"" hat sie vom portugiesischen Grünkohl, der im Original verwendet wird, jedoch in Deutschland kaum zu bekommen ist. Deshalb wird im Rezept Grünkohl verwendet.
","{'Chorizo', 'Kartoffel', 'Knoblauch', 'Grünkohl', 'Pfeffer', 'Salz', 'Olivenöl'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Portugiesische Küche', 'Kohlsuppen', 'Grünkohl']",https://www.kochwiki.org/wiki/Caldo_verde
Vegetarische Sauerkrautsuppe,3801,"Die vegetarische Sauerkrautsuppe ist eine wärmende Suppe für die Wintermonate. Auch als Partysuppe ist sie sehr gut geeignet. Man kann sie z. B. mit einer Sauerkrautsuppe mit Fleisch parallel zubereiten, wenn man beide Varianten anbieten möchte.
","{'Sahne', 'Gemüsebrühe', 'Knoblauch', 'Sherry', 'Pfeffer', 'Salz', 'Paprika', 'Sauerkraut', 'Zucker', 'Cayennepfeffer', 'Pflanzliche Öle', 'Zwiebel', 'Tomatenmark'}","['Schwierigkeit leicht', 'Rezepte mit Alkohol', 'Deutsche Küche', 'Kohlsuppen', 'Partyrezepte', 'Sauerkraut', 'Vegetarische Hauptspeise', 'Vegetarische Suppe', 'Vegetarische Vorspeise']",https://www.kochwiki.org/wiki/Vegetarische_Sauerkrautsuppe
Kürbis-Tomaten-Suppe,3802,"Die Kürbis-Tomaten-Suppe ist eine mediterrane Variante eines Kürbisgerichtes und lässt sich sehr einfach zubereiten.
","{'Tomate', 'Lorbeer', 'Sahne', 'Rinderbrühe', 'Knoblauch', 'Pfeffer', 'Salz', 'Weißwein', 'Basilikum', 'Rosmarin', 'Muskat', 'Olivenöl', 'Balsamico', 'Zwiebel', 'Tomatenmark', 'Hokkaido-Kürbis'}","['Schwierigkeit leicht', 'Rezepte mit Alkohol', 'Kürbissuppen', 'Tomatensuppen', 'Italienische Küche']",https://www.kochwiki.org/wiki/K%C3%BCrbis-Tomaten-Suppe
Kürbissuppe mit frittierten Gemüsestreifen,3803,"Die Kürbissuppe mit frittierten Gemüsestreifen hat dem Autor dieses Rezeptes, seiner Frau und den begleitenden Freunden bei einem Besuch eines Restaurants des Fernsehkochs Johann Lafer so gut geschmeckt, dass der Entschluss feststand, diese Suppe einmal selbst zu kochen. Vorlage war das Originalrezept in  einem Kochbuch Lafers. Allerdings wurde diesmal auf die Gemüsestreifen zugunsten des Parmaschinkens verzichtet. Hier jedoch das Rezept ""im Original"".
","{'Sellerie', 'Butter', 'Karotte', 'Kürbiskern', 'Sahne', 'Kürbiskernöl', 'Knoblauch', 'Kürbis', 'Crème fraîche', 'Salz', 'Heller Hühnerfond', 'Weißwein', 'Pflanzliche Öle', 'Currypulver', 'Schalotte', 'Lauch'}","['Schwierigkeit mittel', 'Rezepte mit Alkohol', 'Rezept des Monats', 'Kürbissuppen', 'Johann Lafer']",https://www.kochwiki.org/wiki/K%C3%BCrbissuppe_mit_frittierten_Gem%C3%BCsestreifen
Kürbissuppe mit Milch,3804,"Die Kürbissuppe mit Milch ist eine schmackhafte und kräftige Suppe. Kürbis ist ein vielseitiges Gemüse.
","{'Butter', 'Rinderbrühe', 'Knoblauch', 'Milch', 'Kürbis', 'Pfeffer', 'Salz', 'Bauernbrot auf Sauerteigbasis', 'Muskat', 'Hartkäsesorten'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Kürbissuppen']",https://www.kochwiki.org/wiki/K%C3%BCrbissuppe_mit_Milch
Überbackene Kürbissuppe,3805,"Die überbackene Kürbissuppe wird mit Milch gekocht.
","{'Butter', 'Meersalz', 'Knoblauch', 'Milch', 'Kürbis', 'Pfeffer', 'Emmentaler', 'Wasser', 'Zubereitung:Gegrillte Baguettescheiben'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Abendessen', 'Kürbissuppen', 'Vegetarische Hauptspeise', 'Vegetarische Suppe', 'Vegetarische Vorspeise']",https://www.kochwiki.org/wiki/%C3%9Cberbackene_K%C3%BCrbissuppe
Aostatal-Suppe,3806,"Die Aostatal-Suppe (ital. Zuppa valdostana) ist eine Suppe aus dem norditalienischen Aostatal, die der bekannte Fernsehkoch Sante des Santis († 2016) in seinem Buch Mein Italien - Regionale Gerichte, wie ich sie liebe (ISBN 3-8068-7560-X) vorgestellt hat.
","{'Speck', 'Wirsing', 'Pfeffer', 'Rinderknochen', 'Schmalz', 'Salz', 'Zwiebel', 'Achtung, kann Alkohol oder Spuren von Alkohol enthalten!', 'Fontina', 'Suppengrün', 'Weißbrot', 'Lorbeer', 'Lauch'}","['Schwierigkeit leicht bis mittel', 'Rezepte mit Alkohol', 'Sante de Santis', 'Wirsingkohleintopf', 'Lauchsuppen', 'Küche des Piemont und Aostatals']",https://www.kochwiki.org/wiki/Aostatal-Suppe
Geflügelcremesuppe mit Porree,3807,"Geflügelcremesuppe mit Porree ist eine Cremesuppe auf der Basis von Hühnerbrühe. 
","{'Butter', 'Worcestersauce', 'Mehl', 'Ei', 'Sahne', 'Brühe', 'Pfeffer', 'Crème fraîche', 'Koriander', 'Salz', 'Weißwein', 'Zitrone', 'Zwiebel', 'Lauch'}","['Schwierigkeit leicht', 'Rezepte mit Alkohol', 'Lauchsuppen']",https://www.kochwiki.org/wiki/Gefl%C3%BCgelcremesuppe_mit_Porree
Vichyssoise,3808,"Die Vichyssoise ist eine gebundene Lauchcremesuppe, die nach der französischen Stadt Vichy am Nordrand des Massif Central und am Ufer des Loire-Nebenflusses Allier liegt. Die Vichyssoise soll eine Kreation des französischen Kochs Louis Diat aus Vichy sein, der sie Anfang des 20. Jahrhunderts in New York erfunden haben will. Das preisgünstige Gericht ist leicht zuzubereiten.
","{'Butter', 'Majoran', 'Rahm', 'Kartoffel', 'Milch', 'Fleischbrühe (Grundrezept)', 'Schnittlauch', 'Pfeffer', 'Salz', 'Muskat', 'Zwiebel', 'Lauch'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Lauchsuppen', 'Küche der Auvergne']",https://www.kochwiki.org/wiki/Vichyssoise
Linsensuppe,3809,"Die klassische deutsche Linsensuppe. Von Kindern wird sie oft gehasst, als Erwachsener liebt man sie meist. Und wie bei jedem anderen auch, ist die Linsensuppe der Mutter des Autors die Beste. Hier also die beste Linsensuppe.
","{'Speck', 'Lorbeer', 'Kartoffel', 'Pfeffer', 'Grundrezept einer Fleischbrühe', 'Salz', 'Wiener Würstchen', 'Linse', 'Suppengrün', 'Zwiebel'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Basisrezepte', 'Linsensuppen', 'Slowakische Küche', 'Kretische Küche']",https://www.kochwiki.org/wiki/Linsensuppe
Linsensuppe mit Paprikabutter,3810,"Rote Linsen schmecken nicht nur, sondern sind dank ihrer Farbe auch eine optische Pracht am Esstisch, wie man an der Linsensuppe mit Paprikabutter unschwer erkennen kann.
","{'Sellerie', 'Karotte', 'Grüner Speck', 'Butter', 'Zubereitung:Zitronenabrieb', 'Rapsöl', 'Gemüsebrühe', 'Chili', 'Lauchzwiebel', 'Knoblauch', 'Pfeffer', 'Salz', 'Paprika', 'Linse', 'Zitrone', 'Schalotte', 'Innviertler Bauernbrot mit Sonnenblumenkernen'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Linsensuppen']",https://www.kochwiki.org/wiki/Linsensuppe_mit_Paprikabutter
Spinatsuppe mit Linsen,3811,"Die Spinatsuppe mit Linsen ist eine schmackhafte und sättigende, herzhafte Suppe mit einfacher Zubereitung.
","{'Butter', 'Speck', 'Sahne', 'Brühe', 'Knoblauch', 'Pfeffer', 'Salz', 'Muskat', 'Linse', 'Spinat', 'Zwiebel'}","['Schwierigkeit leicht', 'Rezepte ohne Alkohol', 'Linsensuppen', 'Spinat']",https://www.kochwiki.org/wiki/Spinatsuppe_mit_Linsen
Paprikacremesuppe,3812,"Die Paprikacremesuppe ist eine feine Cremesuppe, die Schärfe kann jeder selbst steuern.
","{'Sauerrahm', 'Meersalz', 'Walnuss', 'Rinderbrühe', 'Paprikamark', 'Knoblauch', 'Safran', 'Paprika', 'Weißwein', 'Cayennepfeffer', 'Rosmarin', 'Olivenöl', 'Balsamico', 'Zwiebel', 'Tomatenmark'}","['Schwierigkeit mittel', 'Rezepte mit Alkohol', 'Paprikasuppen', 'Gemüsecremesuppen']",https://www.kochwiki.org/wiki/Paprikacremesuppe
Paprikasuppe mit Hackbällchen,3813,"Nachdem die beste Ehefrau von allen festgestellt hatte, dass der Autor gute Fortschritte beim Kochen macht, seit er als Rentner dafür auch Zeit hat, legt sie ihm immer öfters aus Kochbüchern oder anderen Druckwerken Rezepte zum Nachkochen vor. So auch diese Paprikasuppe mit Hackbällchen aus der TV-Zeitschrift gong vom 5. April 2013.
","{'Tomate', 'Butter', 'Brötchen', 'Ei', 'Brühe', 'Petersilie', 'Knoblauch', 'Pfeffer', 'Hackfleisch', 'Salz', 'Paprika', 'Zucker', 'Oregano', 'Cayennepfeffer', 'Cognac', 'Olivenöl', 'Zwiebel'}","['Schwierigkeit leicht bis mittel', 'Rezepte mit Alkohol', 'Paprikasuppen', 'Frikadellen', 'Seiten mit Sinnspruch']",https://www.kochwiki.org/wiki/Paprikasuppe_mit_Hackb%C3%A4llchen
